,Unnamed: 0,id,vid,url,year,month,day,time
223,223,118421,1C6h3M4Oga0,https://www.youtube.com/watch?v=1C6h3M4Oga0,2014.0,2.0,20.0,04:51:29
224,224,76412,8L1sJ2D07Xs,https://www.youtube.com/watch?v=8L1sJ2D07Xs,2015.0,10.0,11.0,13:00:01
225,225,53193,aJ0H05FsogI,https://www.youtube.com/watch?v=aJ0H05FsogI,2014.0,6.0,11.0,08:56:26
226,226,23524,0ACy4eJKfz8,https://www.youtube.com/watch?v=0ACy4eJKfz8,,,,
227,227,40596,nL6utN4UpVQ,https://www.youtube.com/watch?v=nL6utN4UpVQ,2010.0,5.0,17.0,05:38:49
228,228,105253,WTx0f4z0aAE,https://www.youtube.com/watch?v=WTx0f4z0aAE,2010.0,9.0,15.0,16:20:32
229,229,76400,yNSXQsP-VQY,https://www.youtube.com/watch?v=yNSXQsP-VQY,2011.0,8.0,5.0,05:53:34
230,230,53193,4vyfToi5sa8,https://www.youtube.com/watch?v=4vyfToi5sa8,2012.0,5.0,14.0,02:45:26
231,231,91515,ejq2ZsHgwFk,https://www.youtube.com/watch?v=ejq2ZsHgwFk,2014.0,8.0,10.0,15:53:06
232,232,1373,KjlsPzjpiqc,https://www.youtube.com/watch?v=KjlsPzjpiqc,2015.0,3.0,28.0,06:18:42
233,233,40567,GRflXC_e248,https://www.youtube.com/watch?v=GRflXC_e248,2015.0,5.0,12.0,13:43:48
234,234,59684,4okKHXUZepk,https://www.youtube.com/watch?v=4okKHXUZepk,2016.0,8.0,23.0,14:25:38
235,235,105222,ALwTWj9xqKY,https://www.youtube.com/watch?v=ALwTWj9xqKY,,,,
236,236,87706,4YoKs6cmjps,https://www.youtube.com/watch?v=4YoKs6cmjps,2016.0,6.0,15.0,10:00:01
237,237,109972,rJx94d1cPiA,https://www.youtube.com/watch?v=rJx94d1cPiA,,,,
238,238,16323,QDfeB3Iu5ow,https://www.youtube.com/watch?v=QDfeB3Iu5ow,2012.0,9.0,1.0,04:51:43
239,239,87706,yjKlvU03lLM,https://www.youtube.com/watch?v=yjKlvU03lLM,2017.0,6.0,30.0,19:51:45
240,240,59684,BFwUFE4gZYQ,https://www.youtube.com/watch?v=BFwUFE4gZYQ,2015.0,12.0,11.0,22:09:39
241,241,105222,oEzhvnNpgtQ,https://www.youtube.com/watch?v=oEzhvnNpgtQ,,,,
242,242,76400,WyQaPT6pDyo,https://www.youtube.com/watch?v=WyQaPT6pDyo,2011.0,5.0,12.0,20:19:47
243,243,44789,D2OJt4S6lwk,https://www.youtube.com/watch?v=D2OJt4S6lwk,2014.0,1.0,26.0,00:45:54
244,244,113766,XO8vbHkSMbs,https://www.youtube.com/watch?v=XO8vbHkSMbs,2016.0,4.0,28.0,19:15:17
245,245,23521,zMzvALRrYcE,https://www.youtube.com/watch?v=zMzvALRrYcE,2013.0,9.0,1.0,06:31:55
246,246,23521,gEkku-1nOcI,https://www.youtube.com/watch?v=gEkku-1nOcI,2012.0,4.0,1.0,18:50:20
247,247,109972,qYyEzilILlA,https://www.youtube.com/watch?v=qYyEzilILlA,2017.0,8.0,15.0,23:21:41
248,248,44789,ohgjQCzsybo,https://www.youtube.com/watch?v=ohgjQCzsybo,2014.0,10.0,30.0,18:19:09
249,249,72954,wodSHFYUZaY,https://www.youtube.com/watch?v=wodSHFYUZaY,,,,
250,250,91537,liEx6HEnMsQ,https://www.youtube.com/watch?v=liEx6HEnMsQ,2015.0,8.0,30.0,05:16:14
251,251,77721,MVYoc82wWsY,https://www.youtube.com/watch?v=MVYoc82wWsY,2017.0,3.0,17.0,20:59:12
252,252,59684,bTIQxX6MrHs,https://www.youtube.com/watch?v=bTIQxX6MrHs,2011.0,10.0,15.0,18:39:18
253,253,95603,rqI4Tkt26r8,https://www.youtube.com/watch?v=rqI4Tkt26r8,,,,
254,254,76400,4H3yRZwZZeA,https://www.youtube.com/watch?v=4H3yRZwZZeA,2016.0,3.0,22.0,20:11:23
255,255,71781,L6lOYmprwmU,https://www.youtube.com/watch?v=L6lOYmprwmU,2017.0,3.0,28.0,04:36:25
256,256,71781,KzL5RBfIoA4,https://www.youtube.com/watch?v=KzL5RBfIoA4,2017.0,7.0,28.0,14:23:41
257,257,91515,_Ek1NK1bedE,https://www.youtube.com/watch?v=_Ek1NK1bedE,2013.0,4.0,12.0,02:28:58
258,258,91586,-kOq9eFyuDg,https://www.youtube.com/watch?v=-kOq9eFyuDg,2010.0,9.0,26.0,13:06:09
259,259,75501,oIaHUCnjS0E,https://www.youtube.com/watch?v=oIaHUCnjS0E,2015.0,2.0,2.0,22:47:27
260,260,105762,6InBFOJa1bc,https://www.youtube.com/watch?v=6InBFOJa1bc,2015.0,10.0,6.0,18:03:55
261,261,93400,cODsLoTOCHg,https://www.youtube.com/watch?v=cODsLoTOCHg,,,,
262,262,118819,UqFFPwuY_lk,https://www.youtube.com/watch?v=UqFFPwuY_lk,2016.0,2.0,23.0,03:03:03
263,263,105222,6E_9b5A36I8,https://www.youtube.com/watch?v=6E_9b5A36I8,2014.0,7.0,28.0,00:05:48
264,264,105222,j0T53jB9aAw,https://www.youtube.com/watch?v=j0T53jB9aAw,2016.0,9.0,27.0,20:42:56
265,265,23521,5ZjJ-Ecj3t0,https://www.youtube.com/watch?v=5ZjJ-Ecj3t0,,,,
266,266,109972,68nFo4ao324,https://www.youtube.com/watch?v=68nFo4ao324,2017.0,6.0,13.0,08:05:52
267,267,59684,vwr-KTu-XHo,https://www.youtube.com/watch?v=vwr-KTu-XHo,2015.0,7.0,6.0,23:01:16
268,268,105209,NyK5vr3KQJI,https://www.youtube.com/watch?v=NyK5vr3KQJI,2015.0,7.0,10.0,09:37:36
269,269,77721,Ffzqo4d2L9s,https://www.youtube.com/watch?v=Ffzqo4d2L9s,2017.0,3.0,14.0,19:26:20
270,270,53193,VNVCA6Y-0WU,https://www.youtube.com/watch?v=VNVCA6Y-0WU,2014.0,8.0,14.0,17:32:07
271,271,91586,OdO9xCoIb3Q,https://www.youtube.com/watch?v=OdO9xCoIb3Q,2014.0,6.0,22.0,19:18:00
272,272,100901,xWJeXp8sPws,https://www.youtube.com/watch?v=xWJeXp8sPws,2016.0,8.0,8.0,03:54:09
273,273,40610,iG3V59HQCQ8,https://www.youtube.com/watch?v=iG3V59HQCQ8,2017.0,1.0,26.0,21:59:46
274,274,44789,NQ6w9MzDx_8,https://www.youtube.com/watch?v=NQ6w9MzDx_8,2014.0,2.0,10.0,07:37:23
275,275,40610,ulA-P9c20sk,https://www.youtube.com/watch?v=ulA-P9c20sk,2010.0,8.0,24.0,21:58:23
276,276,44789,fi-W1xq0Z9I,https://www.youtube.com/watch?v=fi-W1xq0Z9I,2013.0,9.0,16.0,18:24:22
277,277,91515,rZfIQu9Q2Vg,https://www.youtube.com/watch?v=rZfIQu9Q2Vg,2015.0,1.0,8.0,02:47:57
278,278,59684,6kp45D7ss94,https://www.youtube.com/watch?v=6kp45D7ss94,2012.0,10.0,25.0,20:05:58
279,279,91518,L7SKblYAlCY,https://www.youtube.com/watch?v=L7SKblYAlCY,2012.0,12.0,7.0,00:29:49
280,280,44047,dQYN5jv5Dn4,https://www.youtube.com/watch?v=dQYN5jv5Dn4,2012.0,12.0,4.0,22:37:53
281,281,20880,by6wyS_oS9g,https://www.youtube.com/watch?v=by6wyS_oS9g,2014.0,5.0,20.0,17:19:06
282,282,87706,zSK9C3x7Pi8,https://www.youtube.com/watch?v=zSK9C3x7Pi8,2015.0,5.0,26.0,00:14:54
283,283,105253,PO2i8_S1cWY,https://www.youtube.com/watch?v=PO2i8_S1cWY,2014.0,8.0,12.0,02:51:49
284,284,41718,c89msSEoWVQ,https://www.youtube.com/watch?v=c89msSEoWVQ,2013.0,7.0,25.0,00:39:11
285,285,23521,LyoIPeypZu4,https://www.youtube.com/watch?v=LyoIPeypZu4,2016.0,1.0,9.0,20:18:19
286,286,44047,88QX6nH21fw,https://www.youtube.com/watch?v=88QX6nH21fw,2012.0,1.0,3.0,23:30:46
287,287,71781,Fge9yI1Am6c,https://www.youtube.com/watch?v=Fge9yI1Am6c,2012.0,6.0,28.0,15:57:50
288,288,113766,HHAk3dRsDS0,https://www.youtube.com/watch?v=HHAk3dRsDS0,,,,
289,289,40610,w3IDYdLlWAA,https://www.youtube.com/watch?v=w3IDYdLlWAA,2013.0,11.0,12.0,12:58:19
290,290,105222,G6fNNVqyVO0,https://www.youtube.com/watch?v=G6fNNVqyVO0,2017.0,9.0,17.0,09:00:01
291,291,106568,MlobSV3BDTA,https://www.youtube.com/watch?v=MlobSV3BDTA,2016.0,6.0,27.0,18:28:20
292,292,20880,MWuZ9r1P1gk,https://www.youtube.com/watch?v=MWuZ9r1P1gk,2013.0,5.0,9.0,18:10:38
293,293,105762,swt8rjtjJMg,https://www.youtube.com/watch?v=swt8rjtjJMg,2015.0,2.0,25.0,06:03:39
294,294,44789,F1iWxpRkUV0,https://www.youtube.com/watch?v=F1iWxpRkUV0,,,,
295,295,40567,ouO1r6BbtQ4,https://www.youtube.com/watch?v=ouO1r6BbtQ4,2014.0,12.0,29.0,15:53:22
296,296,91515,KUDnfzXsB3w,https://www.youtube.com/watch?v=KUDnfzXsB3w,2015.0,7.0,23.0,00:32:02
297,297,96127,L5PhmSmfmM4,https://www.youtube.com/watch?v=L5PhmSmfmM4,2012.0,4.0,3.0,14:51:57
298,298,105762,faqyLciHeO0,https://www.youtube.com/watch?v=faqyLciHeO0,2012.0,8.0,3.0,14:49:03
299,299,75501,gFJpmQWPE7w,https://www.youtube.com/watch?v=gFJpmQWPE7w,2017.0,2.0,15.0,03:31:24
300,300,59684,oyND7Eep0A8,https://www.youtube.com/watch?v=oyND7Eep0A8,2017.0,4.0,5.0,10:30:16
301,301,109972,wB7qA9iIIy0,https://www.youtube.com/watch?v=wB7qA9iIIy0,2012.0,12.0,14.0,06:58:05
302,302,94276,Tx-g9Sv3NC0,https://www.youtube.com/watch?v=Tx-g9Sv3NC0,2013.0,4.0,8.0,15:56:02
303,303,83956,D6whp7qjYfw,https://www.youtube.com/watch?v=D6whp7qjYfw,2012.0,8.0,28.0,14:43:07
304,304,59684,AdvkQuphSCM,https://www.youtube.com/watch?v=AdvkQuphSCM,2015.0,3.0,8.0,22:11:00
305,305,100901,4bQdmwcQiww,https://www.youtube.com/watch?v=4bQdmwcQiww,2013.0,4.0,10.0,08:00:17
306,306,59684,QWSdmntHElQ,https://www.youtube.com/watch?v=QWSdmntHElQ,2017.0,1.0,19.0,08:37:32
307,307,95603,S4XhY3EFUAU,https://www.youtube.com/watch?v=S4XhY3EFUAU,2016.0,1.0,7.0,04:21:56
308,308,53193,EXXxSlnydoo,https://www.youtube.com/watch?v=EXXxSlnydoo,2015.0,8.0,31.0,22:20:42
309,309,77194,CeIEoxPF8kE,https://www.youtube.com/watch?v=CeIEoxPF8kE,2016.0,1.0,11.0,01:52:38
310,310,110266,kdRAVCUVW7s,https://www.youtube.com/watch?v=kdRAVCUVW7s,2016.0,2.0,10.0,21:34:05
311,311,77721,tjznoTLcZrc,https://www.youtube.com/watch?v=tjznoTLcZrc,2010.0,3.0,17.0,16:07:47
312,312,91515,Z1ajYx0UIxo,https://www.youtube.com/watch?v=Z1ajYx0UIxo,2008.0,12.0,23.0,16:15:32
313,313,76400,lQSOTNgynrQ,https://www.youtube.com/watch?v=lQSOTNgynrQ,2015.0,11.0,30.0,02:06:25
314,314,40610,WnRGyj0hgXM,https://www.youtube.com/watch?v=WnRGyj0hgXM,2012.0,1.0,22.0,04:45:16
315,315,87706,akCIlGT0q9o,https://www.youtube.com/watch?v=akCIlGT0q9o,2016.0,7.0,3.0,04:19:46
316,316,41773,k4FwtQa2Gh4,https://www.youtube.com/watch?v=k4FwtQa2Gh4,2016.0,9.0,22.0,20:35:04
317,317,44789,VuPALAnHjRM,https://www.youtube.com/watch?v=VuPALAnHjRM,2014.0,5.0,9.0,00:47:30
318,318,77721,AIcdq28yfG4,https://www.youtube.com/watch?v=AIcdq28yfG4,2014.0,3.0,15.0,18:18:58
319,319,109972,u31j0ImLrxc,https://www.youtube.com/watch?v=u31j0ImLrxc,2013.0,9.0,27.0,01:52:30
320,320,72954,oueddsUmOHI,https://www.youtube.com/watch?v=oueddsUmOHI,2016.0,2.0,15.0,07:47:51
321,321,71781,LO4XxFpSjWg,https://www.youtube.com/watch?v=LO4XxFpSjWg,2008.0,12.0,18.0,19:25:01
322,322,59684,APT2vh__2Kk,https://www.youtube.com/watch?v=APT2vh__2Kk,2015.0,7.0,10.0,16:33:24
323,323,44047,cfpLNyZHzwA,https://www.youtube.com/watch?v=cfpLNyZHzwA,2016.0,8.0,29.0,22:09:14
324,324,30744,TLs7u0vTCjI,https://www.youtube.com/watch?v=TLs7u0vTCjI,2016.0,2.0,24.0,12:00:00
325,325,16136,rVSUlzb4G0U,https://www.youtube.com/watch?v=rVSUlzb4G0U,2016.0,2.0,4.0,13:34:42
326,326,67160,2swpE-bYpok,https://www.youtube.com/watch?v=2swpE-bYpok,2014.0,6.0,23.0,16:24:24
327,327,118779,bs0qe6A0GX8,https://www.youtube.com/watch?v=bs0qe6A0GX8,2012.0,8.0,27.0,14:07:34
328,328,29477,0cx8pzK8fUM,https://www.youtube.com/watch?v=0cx8pzK8fUM,2016.0,12.0,1.0,23:30:36
329,329,16815,1JhYkWZPzZE,https://www.youtube.com/watch?v=1JhYkWZPzZE,2012.0,12.0,16.0,23:39:24
330,330,91518,S7rhWUdFHvE,https://www.youtube.com/watch?v=S7rhWUdFHvE,2012.0,12.0,10.0,13:01:51
331,331,75501,LXnDxwk5caA,https://www.youtube.com/watch?v=LXnDxwk5caA,2016.0,1.0,23.0,01:58:46
332,332,95603,VZGjgvSYZdY,https://www.youtube.com/watch?v=VZGjgvSYZdY,2016.0,4.0,13.0,21:18:16
333,333,76412,aVHhIDjZZk8,https://www.youtube.com/watch?v=aVHhIDjZZk8,2017.0,1.0,25.0,15:10:23
334,334,23521,1EKclKiNnDQ,https://www.youtube.com/watch?v=1EKclKiNnDQ,2014.0,10.0,29.0,09:30:01
335,335,76400,iGi3Wsx9MZU,https://www.youtube.com/watch?v=iGi3Wsx9MZU,2014.0,2.0,18.0,21:56:49
336,336,59684,MrbeB4teebg,https://www.youtube.com/watch?v=MrbeB4teebg,2012.0,12.0,3.0,03:06:50
337,337,91515,SssUVWl1JhY,https://www.youtube.com/watch?v=SssUVWl1JhY,2014.0,2.0,6.0,09:52:35
338,338,93376,WT55scNXrvE,https://www.youtube.com/watch?v=WT55scNXrvE,2012.0,6.0,21.0,23:30:07
339,339,105209,UWsXF9CIdbY,https://www.youtube.com/watch?v=UWsXF9CIdbY,2015.0,9.0,6.0,04:00:01
340,340,72954,5w_LH1wbMN8,https://www.youtube.com/watch?v=5w_LH1wbMN8,2015.0,5.0,19.0,18:39:46
341,341,109972,dND4vwit3e0,https://www.youtube.com/watch?v=dND4vwit3e0,2016.0,9.0,26.0,20:34:41
342,342,87706,LYhvw4M2IXo,https://www.youtube.com/watch?v=LYhvw4M2IXo,,,,
343,343,113766,smTHGQFTtSY,https://www.youtube.com/watch?v=smTHGQFTtSY,2017.0,7.0,30.0,12:05:20
344,344,40570,TeHvHzUvKeg,https://www.youtube.com/watch?v=TeHvHzUvKeg,2016.0,7.0,27.0,18:45:27
345,345,26618,zuYFVFvCRMs,https://www.youtube.com/watch?v=zuYFVFvCRMs,,,,
346,346,23521,AUKdjwVlHfo,https://www.youtube.com/watch?v=AUKdjwVlHfo,,,,
347,347,40567,OuiHraJO0mk,https://www.youtube.com/watch?v=OuiHraJO0mk,2014.0,6.0,13.0,14:03:05
348,348,16323,SV9BtGugNGw,https://www.youtube.com/watch?v=SV9BtGugNGw,2012.0,1.0,28.0,19:39:35
349,349,109972,IvtTl750DpU,https://www.youtube.com/watch?v=IvtTl750DpU,2012.0,5.0,18.0,22:50:37
350,350,40567,0kfJ7Lu4tvo,https://www.youtube.com/watch?v=0kfJ7Lu4tvo,2013.0,1.0,31.0,03:59:35
351,351,87706,_Mv4Y5x2UBc,https://www.youtube.com/watch?v=_Mv4Y5x2UBc,2017.0,9.0,29.0,16:00:04
352,352,95603,Z7S_3faaliY,https://www.youtube.com/watch?v=Z7S_3faaliY,,,,
353,353,103832,BiZiMQxsotY,https://www.youtube.com/watch?v=BiZiMQxsotY,2015.0,5.0,7.0,23:00:00
354,354,94276,HmDSpSE_dRc,https://www.youtube.com/watch?v=HmDSpSE_dRc,2016.0,1.0,9.0,01:38:19
355,355,118780,TyPUWKKvHVU,https://www.youtube.com/watch?v=TyPUWKKvHVU,,,,
356,356,23524,1mwD7evyNEA,https://www.youtube.com/watch?v=1mwD7evyNEA,,,,
357,357,34938,AJZqCf2KwTM,https://www.youtube.com/watch?v=AJZqCf2KwTM,,,,
358,358,41718,oH2-xvPPeTE,https://www.youtube.com/watch?v=oH2-xvPPeTE,,,,
359,359,94276,hBaIQ99-JJs,https://www.youtube.com/watch?v=hBaIQ99-JJs,2016.0,4.0,22.0,11:00:02
360,360,77194,W1O5fHdKPWQ,https://www.youtube.com/watch?v=W1O5fHdKPWQ,2015.0,7.0,16.0,23:47:40
361,361,113766,Cs1Clrwc76I,https://www.youtube.com/watch?v=Cs1Clrwc76I,2014.0,3.0,2.0,11:50:48
362,362,76400,oMj5dHJvjwc,https://www.youtube.com/watch?v=oMj5dHJvjwc,2014.0,8.0,26.0,18:34:08
363,363,71781,ZmurOZRVfVM,https://www.youtube.com/watch?v=ZmurOZRVfVM,2015.0,4.0,16.0,18:30:59
364,364,51659,W4MvOGFwe9s,https://www.youtube.com/watch?v=W4MvOGFwe9s,2014.0,7.0,15.0,18:47:16
365,365,108098,zvgvcr6MzGY,https://www.youtube.com/watch?v=zvgvcr6MzGY,2016.0,1.0,11.0,11:17:46
366,366,114508,3QWMeaWVxZQ,https://www.youtube.com/watch?v=3QWMeaWVxZQ,2013.0,11.0,7.0,18:03:38
367,367,23521,7pOBRoVEdEQ,https://www.youtube.com/watch?v=7pOBRoVEdEQ,,,,
368,368,76407,811bSS1b_Pk,https://www.youtube.com/watch?v=811bSS1b_Pk,2015.0,8.0,31.0,13:00:15
369,369,89899,ukRo8KvGQAg,https://www.youtube.com/watch?v=ukRo8KvGQAg,2013.0,5.0,15.0,19:22:40
370,370,91515,722kGW4fF68,https://www.youtube.com/watch?v=722kGW4fF68,2012.0,4.0,24.0,02:48:33
371,371,109761,ckD6W9Hs3-4,https://www.youtube.com/watch?v=ckD6W9Hs3-4,2011.0,9.0,27.0,04:20:39
372,372,113764,xTwCxPlmJPQ,https://www.youtube.com/watch?v=xTwCxPlmJPQ,2017.0,5.0,24.0,14:00:04
373,373,113766,vzqN7r8uZ40,https://www.youtube.com/watch?v=vzqN7r8uZ40,2016.0,2.0,22.0,04:22:57
374,374,109972,QAKsFGaZ-O0,https://www.youtube.com/watch?v=QAKsFGaZ-O0,2015.0,4.0,17.0,02:20:18
375,375,93400,6Yh2dO2SGio,https://www.youtube.com/watch?v=6Yh2dO2SGio,2015.0,3.0,27.0,20:30:00
376,376,16815,xvBkx6QV1I8,https://www.youtube.com/watch?v=xvBkx6QV1I8,,,,
377,377,41950,LwC8oTk8KDY,https://www.youtube.com/watch?v=LwC8oTk8KDY,2013.0,2.0,27.0,01:53:46
378,378,100901,jNZ266Kuby0,https://www.youtube.com/watch?v=jNZ266Kuby0,2015.0,10.0,1.0,10:00:04
379,379,97633,lcZWmZMbOg0,https://www.youtube.com/watch?v=lcZWmZMbOg0,2016.0,7.0,3.0,15:29:36
380,380,71781,HGjG6MBKusQ,https://www.youtube.com/watch?v=HGjG6MBKusQ,2012.0,9.0,15.0,15:46:18
381,381,109972,VzDblwgXiSM,https://www.youtube.com/watch?v=VzDblwgXiSM,2014.0,7.0,10.0,10:16:19
382,382,16815,0qA6Hi2p9ys,https://www.youtube.com/watch?v=0qA6Hi2p9ys,2015.0,5.0,7.0,03:10:50
383,383,77721,Plu5-InyKfc,https://www.youtube.com/watch?v=Plu5-InyKfc,2011.0,3.0,9.0,04:36:11
384,384,59684,QloeeTbH7ao,https://www.youtube.com/watch?v=QloeeTbH7ao,2016.0,10.0,1.0,13:28:36
385,385,23521,0OufNIyBkjw,https://www.youtube.com/watch?v=0OufNIyBkjw,2016.0,9.0,16.0,12:13:31
386,386,87706,lXVkCft-dVU,https://www.youtube.com/watch?v=lXVkCft-dVU,2013.0,5.0,20.0,06:26:33
387,387,16136,x9gzAEp4B9U,https://www.youtube.com/watch?v=x9gzAEp4B9U,2016.0,12.0,29.0,07:16:17
388,388,81790,DhKJ38YR8UQ,https://www.youtube.com/watch?v=DhKJ38YR8UQ,2016.0,10.0,2.0,10:25:52
389,389,53204,7UV8Xr-7hxg,https://www.youtube.com/watch?v=7UV8Xr-7hxg,2008.0,10.0,23.0,01:53:36
390,390,26618,kGBZAiHXuJI,https://www.youtube.com/watch?v=kGBZAiHXuJI,2014.0,2.0,28.0,22:30:17
391,391,118779,NjDMVtk-fgI,https://www.youtube.com/watch?v=NjDMVtk-fgI,2007.0,4.0,9.0,14:15:49
392,392,59684,v2HmLqr9duo,https://www.youtube.com/watch?v=v2HmLqr9duo,2016.0,9.0,19.0,18:59:11
393,393,94276,ZmRl0V79iXo,https://www.youtube.com/watch?v=ZmRl0V79iXo,,,,
394,394,95603,YTRXoPMeito,https://www.youtube.com/watch?v=YTRXoPMeito,2012.0,6.0,20.0,07:10:08
395,395,40570,BVuM8iVO6u8,https://www.youtube.com/watch?v=BVuM8iVO6u8,2012.0,11.0,11.0,16:02:57
396,396,77721,bHpsSPzle2o,https://www.youtube.com/watch?v=bHpsSPzle2o,2017.0,1.0,15.0,12:52:04
397,397,76400,0Cojh_D9GLM,https://www.youtube.com/watch?v=0Cojh_D9GLM,2016.0,2.0,19.0,20:04:14
398,398,118831,hFCln68AgeU,https://www.youtube.com/watch?v=hFCln68AgeU,2011.0,4.0,18.0,05:55:50
399,399,94276,TgbaA5_HVDE,https://www.youtube.com/watch?v=TgbaA5_HVDE,2017.0,3.0,14.0,12:11:28
400,400,87706,RKF2f85zXXk,https://www.youtube.com/watch?v=RKF2f85zXXk,2016.0,6.0,27.0,01:00:01
401,401,96366,GjwAQjy-o3Q,https://www.youtube.com/watch?v=GjwAQjy-o3Q,2010.0,9.0,23.0,15:54:40
402,402,76400,TOwIOVJbHaA,https://www.youtube.com/watch?v=TOwIOVJbHaA,,,,
403,403,113766,RUJRdbieq9I,https://www.youtube.com/watch?v=RUJRdbieq9I,2014.0,8.0,24.0,22:57:36
404,404,34938,PegHW7We5rE,https://www.youtube.com/watch?v=PegHW7We5rE,2015.0,12.0,1.0,21:00:01
405,405,109972,exERmsCnCJU,https://www.youtube.com/watch?v=exERmsCnCJU,,,,
406,406,53195,hBknQUyOry8,https://www.youtube.com/watch?v=hBknQUyOry8,2014.0,6.0,25.0,19:30:54
407,407,44047,_pYP7Zytatk,https://www.youtube.com/watch?v=_pYP7Zytatk,,,,
408,408,77721,lDlfjzcGL_c,https://www.youtube.com/watch?v=lDlfjzcGL_c,,,,
409,409,93400,V5WWNkR6w7g,https://www.youtube.com/watch?v=V5WWNkR6w7g,2012.0,2.0,20.0,16:19:29
410,410,109972,wj4oTPinso0,https://www.youtube.com/watch?v=wj4oTPinso0,2017.0,7.0,11.0,14:00:06
411,411,53204,5aDqNwMVEyc,https://www.youtube.com/watch?v=5aDqNwMVEyc,2011.0,9.0,27.0,17:21:33
412,412,77721,KnTdX53Zzyw,https://www.youtube.com/watch?v=KnTdX53Zzyw,2009.0,7.0,29.0,08:39:09
413,413,23521,PQsmVLdGDDU,https://www.youtube.com/watch?v=PQsmVLdGDDU,,,,
414,414,95603,gRuu61nkOLM,https://www.youtube.com/watch?v=gRuu61nkOLM,2014.0,7.0,30.0,15:51:30
415,415,103832,gJsK57Ka8yw,https://www.youtube.com/watch?v=gJsK57Ka8yw,2011.0,1.0,26.0,19:22:15
416,416,67160,TfHlNbe8ezY,https://www.youtube.com/watch?v=TfHlNbe8ezY,2010.0,8.0,4.0,01:26:54
417,417,94276,R6RhAb0EPmc,https://www.youtube.com/watch?v=R6RhAb0EPmc,2013.0,1.0,11.0,06:13:08
418,418,71781,_y_ZRwsnFQc,https://www.youtube.com/watch?v=_y_ZRwsnFQc,2015.0,7.0,25.0,11:00:01
419,419,16815,g9dW2dPyUZE,https://www.youtube.com/watch?v=g9dW2dPyUZE,2013.0,1.0,30.0,00:32:44
420,420,87706,O9HGpensIR8,https://www.youtube.com/watch?v=O9HGpensIR8,2015.0,4.0,17.0,09:30:02
421,421,77194,4AXF2cP3b90,https://www.youtube.com/watch?v=4AXF2cP3b90,2016.0,8.0,11.0,14:49:29
422,422,20880,gun2x3rosGU,https://www.youtube.com/watch?v=gun2x3rosGU,2012.0,10.0,23.0,03:09:20
423,423,53193,UZ-_I-HLM1E,https://www.youtube.com/watch?v=UZ-_I-HLM1E,2012.0,12.0,11.0,21:31:21
424,424,76400,k5_89KhvpK4,https://www.youtube.com/watch?v=k5_89KhvpK4,2017.0,6.0,29.0,20:40:01
425,425,114508,TT4I9wJms4Q,https://www.youtube.com/watch?v=TT4I9wJms4Q,2013.0,9.0,16.0,06:32:17
426,426,29477,0JB4DX8grzk,https://www.youtube.com/watch?v=0JB4DX8grzk,2014.0,12.0,31.0,15:00:08
427,427,77194,JsfaeH5PCyQ,https://www.youtube.com/watch?v=JsfaeH5PCyQ,2017.0,8.0,16.0,14:56:00
428,428,113766,jO-p2pCEhq0,https://www.youtube.com/watch?v=jO-p2pCEhq0,2014.0,2.0,4.0,19:30:01
429,429,67160,jG7mi-H9q9A,https://www.youtube.com/watch?v=jG7mi-H9q9A,2014.0,6.0,11.0,13:11:10
430,430,96366,MY1jX2w02_c,https://www.youtube.com/watch?v=MY1jX2w02_c,2012.0,8.0,29.0,03:00:08
431,431,53193,xT0JwfP_VTs,https://www.youtube.com/watch?v=xT0JwfP_VTs,2016.0,6.0,24.0,11:46:12
432,432,23521,3A5bPoJMbt8,https://www.youtube.com/watch?v=3A5bPoJMbt8,2017.0,1.0,29.0,17:45:16
433,433,94276,tw_ACtuSTH8,https://www.youtube.com/watch?v=tw_ACtuSTH8,2015.0,10.0,10.0,15:26:32
434,434,91515,Iq1Sn9vERcU,https://www.youtube.com/watch?v=Iq1Sn9vERcU,2014.0,2.0,28.0,19:00:32
435,435,109972,EffLHNA_KFI,https://www.youtube.com/watch?v=EffLHNA_KFI,2011.0,6.0,1.0,03:27:28
436,436,83956,EIxVd0iZR3w,https://www.youtube.com/watch?v=EIxVd0iZR3w,2014.0,8.0,26.0,22:40:31
437,437,96127,vSJcQl6--TU,https://www.youtube.com/watch?v=vSJcQl6--TU,2012.0,7.0,13.0,19:37:21
438,438,91515,x6yqdPU-VBU,https://www.youtube.com/watch?v=x6yqdPU-VBU,2017.0,7.0,26.0,16:00:08
439,439,44047,qmPH3R6WDs0,https://www.youtube.com/watch?v=qmPH3R6WDs0,2017.0,7.0,4.0,11:23:39
440,440,109972,pKpDqO8JVvo,https://www.youtube.com/watch?v=pKpDqO8JVvo,2016.0,3.0,16.0,04:19:28
441,441,95603,98M-EN2N5pw,https://www.youtube.com/watch?v=98M-EN2N5pw,2015.0,10.0,6.0,18:05:23
442,442,118819,h0dvNIR0WzI,https://www.youtube.com/watch?v=h0dvNIR0WzI,2017.0,7.0,20.0,16:35:25
443,443,91515,VJuerYdP7XA,https://www.youtube.com/watch?v=VJuerYdP7XA,2016.0,8.0,19.0,10:30:00
444,444,23521,fxyKuY0kg70,https://www.youtube.com/watch?v=fxyKuY0kg70,2013.0,6.0,19.0,08:18:41
445,445,114508,l7_wURFyAQA,https://www.youtube.com/watch?v=l7_wURFyAQA,2011.0,12.0,3.0,11:42:23
